cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime,Q,SOH
224.0,0.016827725,1.0787431,1.0789447,31.329062327731087,29.258631,34.660255,12.008093333333576,2.1576878,100.03533269597557
225.0,0.016829224,1.078702,1.0788589,31.38262973209305,29.255697,34.68705,12.008244999999684,2.1575609,100.02944932224602
226.0,0.016828625,1.0786309,1.0788004,31.34896721270712,29.294609,34.674461,12.00809500000032,2.1574313,100.023440770352
227.0,0.01682942,1.0786041,1.0787926,31.37970192230344,29.277729,34.682415,12.092583333333216,2.1573967,100.0218366353556
228.0,0.016811503,1.0786213,1.0788009,31.41206768498165,29.353155,34.749866,12.09235499999971,2.1574222,100.02301887357548
229.0,0.016788762,1.0786349,1.0788302,31.55702652403387,29.540318,34.889122,12.007834999999613,2.1574651,100.02500781552189
230.0,0.016760368,1.0787015,1.0788893,31.63718949379181,29.643517,34.879879,12.09243000000036,2.1575908,100.03083555451168
231.0,0.016727233,1.0787834,1.0789559,31.82095875023733,29.752184,35.144592,12.092264999999315,2.1577393000000002,100.03772035355694
232.0,0.016671119,1.0789001,1.0791374,32.00506021356552,29.981745,35.238205,12.092881666666168,2.1580375,100.05154558638714
233.0,0.016660824,1.0788777,1.0790638,31.9283311191369,29.842487,35.04652,12.092595000000438,2.1579414999999997,100.04709480720638
234.0,0.016731298,1.0786656,1.0788134,31.675696666978475,29.57539,34.80484,12.092678333333849,2.157479,100.02565225125744
235.0,0.016801786,1.0784543,1.0786197,31.446604052582167,29.33021,34.599525,12.008050000000123,2.1570739999999997,100.0068755265886
236.0,0.016842872,1.0784243,1.0786399,31.36464125700933,29.337934,34.635643,12.008281666667123,2.1570641999999998,100.0064211762139
237.0,0.016841527,1.0783598,1.0784538,31.408259071895447,29.408312,34.752647,12.092703333333096,2.1568136,99.99480278806081
238.0,0.016808791,1.0783721,1.0785259,31.52524786685558,29.550629,34.848125,12.09223166666731,2.156898,99.99871576475722
239.0,0.016752908,1.078482,1.0787014,31.752689636194035,29.744287,35.009674,12.092473333332842,2.1571834,100.01194756036335
240.0,0.016707711,1.078564,1.0787406,31.8598361872694,29.82814,35.126015,12.007955,2.1573046,100.01756666907905
241.0,0.016677272,1.0786042,1.0787437,31.972153124309425,29.977167,35.14286,12.092330000000008,2.1573479,100.01957415593871
242.0,0.016673597,1.0785762,1.0787565,31.968910192095592,30.004324,35.111488,12.007813333333342,2.1573327,100.01886944923508
243.0,0.016696204,1.0785364,1.0787557,31.95001655143643,29.921637,35.148617,12.092473333333327,2.1572921000000003,100.0169871405399
244.0,0.016699348,1.0784621,1.0786487,31.87888305706518,29.861702,35.131226,12.092341666666682,2.1571108,100.00858165860788
245.0,0.016719263,1.0783085,1.0785443,31.599725896840123,29.574396,34.747574,12.092330000000038,2.1568528,99.99662018955961
246.0,0.016802493,1.0780911,1.078276,31.33729660986968,29.196468,34.634567,12.09259666666664,2.1563670999999998,99.97410202864197
247.0,0.016835254,1.0780514,1.0782588,31.310499166055063,29.263519,34.646763,12.007926666666632,2.1563102,99.97146401473171
248.0,0.01682777,1.0780127,1.0782394,31.363399970754767,29.212486,34.6166,12.008020000000034,2.1562520999999997,99.96877036608167
249.0,0.01683471,1.0779943,1.0781784,31.37422632139488,29.257914,34.664745,12.007948333333358,2.1561727,99.96508920080093
250.0,0.016826119,1.0779451,1.0781347,31.361855181390965,29.350372,34.659607,12.008013333333292,2.1560797999999997,99.96078214469787
251.0,0.016842011,1.0778875,1.078079,31.345677060550432,29.271349,34.606133,12.092714999999952,2.1559665,99.95552929801893
252.0,0.016843779,1.0778327,1.0779976,31.333241056066218,29.214064,34.579037,12.092828333333332,2.1558303,99.94921475505623
253.0,0.016846415,1.0777833,1.0779862,31.30757373401297,29.273523,34.575462,12.008093333333331,2.1557695,99.94639592824174
254.0,0.016837617,1.0777763,1.0779645,31.31447574280404,29.30797,34.608589,12.093076666666578,2.1557408000000002,99.94506533071585
255.0,0.016836366,1.0777576,1.0779262,31.38581699435025,29.348419,34.631702,12.00867166666673,2.1556838000000003,99.94242268057728
256.0,0.016818531,1.077744,1.0779216,31.483020082417585,29.440979,34.79216,12.092456666666598,2.1556656,99.94157888702424
257.0,0.016793286,1.0777347,1.0779176,31.59296195924172,29.54937,34.823593,12.092621666666671,2.1556523,99.94096226865857
258.0,0.016768949,1.0777996,1.0779778,31.658132621240625,29.594255,34.962688,12.00808833333334,2.1557774,99.9467621902785
259.0,0.016712122,1.0778866,1.078099,31.86153968186044,29.80759,35.125755,12.00807499999998,2.1559856,99.95641481762678
260.0,0.016688559,1.0779076,1.0781345,31.882074762820512,29.847982,35.031876,12.092413333333509,2.1560421,99.95903428662378
261.0,0.016729727,1.0777638,1.0779779,31.71041794814817,29.634106,34.918423,12.092258333333302,2.1557417,99.94510705677067
262.0,0.016786989,1.0775803,1.0777744,31.41888714593081,29.336845,34.623348,12.007984999999946,2.1553547,99.92716485319825
263.0,0.016840274,1.0774801,1.077687,31.30742454853473,29.334667,34.622185,12.092475000000071,2.1551671,99.91846728888251
264.0,0.016838813,1.0774232,1.0775801,31.37191866604819,29.263781,34.707619,12.008063333333364,2.1550032999999997,99.91087314690533
265.0,0.016838705,1.0774041,1.0775856,31.53643173748815,29.492451,34.849045,12.092638333333404,2.1549897,99.91024261985473
266.0,0.016772769,1.0775203,1.0776726,31.690261842009186,29.655184,35.020027,12.092765000000025,2.1551929000000003,99.91966343578736
267.0,0.016715087,1.0776285,1.0778223,31.92009214046512,29.890434,35.18121,12.093131666666643,2.1554508,99.93162026860732
268.0,0.016685016,1.0776635,1.0778822,31.969752400917432,29.971746,35.254074,12.092838333333445,2.1555457000000002,99.93602004927664
269.0,0.016671706,1.0776991,1.077876,32.02927136227829,30.022112,35.203579,12.092421666666633,2.1555751,99.93738310040074
270.0,0.016665684,1.0776577,1.0778475,32.01199183705779,29.972319,35.28141,12.007900000000031,2.1555052000000003,99.93414237680976
271.0,0.016685911,1.0775956,1.0777819,32.001357257479526,29.94128,35.194183,12.00792333333326,2.1553775,99.92822191325368
272.0,0.016681053,1.0775366,1.0777382,31.796216654240485,29.689426,34.932926,12.007953333333232,2.1552748,99.92346050677592
273.0,0.016757891,1.0772917,1.0774639,31.521653205989107,29.384478,34.662048,12.007915000000018,2.1547555999999997,99.89938920937331
274.0,0.016834265,1.0771055,1.0772535,31.36244463839697,29.197039,34.70787,12.092300000000009,2.1543590000000004,99.88100192788283
275.0,0.016824855,1.0770609,1.0772376,31.365229272811064,29.308012,34.743347,12.008098333333328,2.1542985,99.87819700975328
276.0,0.016836058,1.0769991,1.0771683,31.38985793738141,29.275568,34.803642,12.092405000000143,2.1541674000000004,99.87211891443458
277.0,0.016832795,1.0769501,1.0770903,31.366096879359176,29.21805,34.685303,12.092654999999892,2.1540404,99.86623090447668
278.0,0.016842792,1.0769175,1.0771534,31.368074356255946,29.260799,34.698627,12.09251333333353,2.1540709,99.86764495411222
279.0,0.016830977,1.0768858,1.0770376,31.362779046139327,29.239372,34.747391,12.008321666666598,2.1539234,99.86080651735014
280.0,0.016846573,1.0768107,1.07698,31.398377912429343,29.29892,34.721737,12.008043333333385,2.1537907,99.8546542423784
281.0,0.016844759,1.0767506,1.0769495,31.384531848568827,29.267187,34.732811,12.00808166666684,2.1537001,99.85045381952656
282.0,0.016845815,1.0767061,1.0768825,31.370638136711257,29.2966,34.744217,12.00846833333344,2.1535886,99.84528442495724
283.0,0.016848542,1.0766565,1.0768458,31.376126831406594,29.263597,34.764797,12.092711666666824,2.1535023,99.84128335992287
284.0,0.016839365,1.076607,1.0767709,31.47926463644955,29.355925,34.818035,12.092509999999796,2.1533779,99.83551589190115
285.0,0.016835647,1.0766088,1.0768081,31.477421688539792,29.357145,34.824749,12.008341666666578,2.1534169,99.83732402094331
286.0,0.016797397,1.0767059,1.0768659,31.623942525665424,29.56229,34.929249,12.008154999999777,2.1535718,99.84450553860061
287.0,0.016763369,1.0767252,1.0769445,31.68330724579435,29.554218,34.950508,12.007998333333427,2.1536697,99.84904440611932
288.0,0.016783284,1.0766408,1.0768445,31.54482937706424,29.44047,34.788124,12.008389999999782,2.1534853,99.84049520110962
289.0,0.016837992,1.0765069,1.0766386,31.335481500925884,29.2943,34.621029,12.008021666666416,2.1531455,99.82474129730106
290.0,0.016836271,1.0765201,1.0766984,31.377482534926465,29.329304,34.621628,12.09262333333366,2.1532185,99.82812574396976
291.0,0.016841689,1.0764866,1.0766578,31.442501547882152,29.27013,34.845417,12.09236833333319,2.1531444,99.82469029878962
292.0,0.016855141,1.0763749,1.0765491,31.501002472507043,29.429682,34.794033,12.092511666667027,2.152924,99.81447205158713
293.0,0.016822221,1.0764241,1.0765623,31.613058759433823,29.527271,35.006428,12.007978333332964,2.1529864,99.81736505805463
294.0,0.016778003,1.076504,1.0766944,31.821395831940567,29.762465,35.425655,12.008151666666285,2.1531984,99.82719386207879
295.0,0.01671776,1.0765932,1.0768161,32.02405768933823,29.943924,35.327805,12.00796333333322,2.1534093,99.83697166759151
296.0,0.016686458,1.0767026,1.0768579,32.09785757805106,30.092995,35.390491,12.092383333332934,2.1535605,99.84398164480122
297.0,0.01666031,1.0767027,1.0768988,32.249584345351046,30.227903,35.460033,12.00810333333308,2.1536014999999997,99.84588249840965
298.0,0.016649671,1.0767295,1.0769047,32.24942975162783,30.281782,35.498817,12.092859999999927,2.1536342,99.8473985450681
299.0,0.016637616,1.0767089,1.0769086,32.19635326790699,30.276096,35.181404,12.007818333333123,2.1536175,99.84662429493979
300.0,0.016657252,1.0766094,1.0767654,31.92007327239148,29.915588,35.105354,12.007950000000225,2.1533748,99.83537216882343
301.0,0.016759992,1.0762914,1.0764394,31.55474006660494,29.436752,34.728897,12.007915000000018,2.1527307999999996,99.80551485848584
302.0,0.016841972,1.0760643,1.0762745,31.347944124881785,29.240063,34.743767,12.00803333333315,2.1523388,99.78734084349776
303.0,0.016816841,1.0760288,1.0762137,31.39669747936213,29.252737,34.719673,12.092579999999725,2.1522425,99.78287615563207
304.0,0.016832242,1.0759737,1.0761265,31.37645829650616,29.166706,34.709595,12.008100000000072,2.1521002,99.77627880274225
305.0,0.016835235,1.0759375,1.0761516,31.364394358901496,29.155478,34.801117,12.007931666666506,2.1520891,99.77576418139948
306.0,0.016822098,1.0759128,1.0760896,31.42671225286261,29.263859,34.780087,12.092951666666584,2.1520023999999998,99.77174457145185
307.0,0.016829273,1.0758555,1.0760374,31.453091203686675,29.283215,34.809059,12.092951666666584,2.1518929,99.76666790144881
308.0,0.01684043,1.075794,1.0759625,31.423084097196213,29.187695,34.733013,12.092365000000184,2.1517565,99.76034408602948
309.0,0.016835535,1.0757473,1.0759108,31.406919005628435,29.253305,34.729073,12.008020000000156,2.1516580999999997,99.75578203736919
310.0,0.016850419,1.0756985,1.0758981,31.450756420316832,29.318291,34.652519,12.008091666666344,2.1515966,99.75293075695653
311.0,0.016853692,1.0756474,1.0758756,31.472754294172056,29.338676,34.816788,12.00792333333326,2.151523,99.74951849291796
312.0,0.016838323,1.0756531,1.075833,31.4837085924908,29.364529,34.762699,12.00815166666677,2.1514861,99.74780772467035
313.0,0.016839268,1.0756093,1.0758175,31.45546832146203,29.39262,34.787384,12.092643333333642,2.1514268000000003,99.74505844128059
314.0,0.016827088,1.0756109,1.0757933,31.468213305607577,29.363495,34.710548,12.09258833333297,2.1514042,99.74401065368177
315.0,0.016850874,1.0754739,1.0756896,31.393538661032856,29.222847,34.860466,12.09258833333297,2.1511635,99.73285125213168
316.0,0.016829113,1.0754606,1.0756714,31.44756624649856,29.210714,34.783352,12.09238333333342,2.151132,99.731390840213
317.0,0.016845681,1.0754349,1.0756276,31.412128625587982,29.272528,34.762669,12.092673333333126,2.1510625,99.72816866153526
318.0,0.016841048,1.0753793,1.0755754,31.371800907663925,29.251749,34.847103,12.092395000000154,2.1509546999999998,99.72317080741352
319.0,0.016847236,1.0753443,1.0755073,31.48764093345665,29.368414,34.749207,12.00816500000025,2.1508516,99.71839085602254
320.0,0.016840484,1.0753292,1.0755367,31.506694832103307,29.388666,34.792542,12.00815666666652,2.1508659000000003,99.71905383667135
321.0,0.01681374,1.0753764,1.0755748,31.581803060521374,29.499565,34.94788,12.092531666666522,2.1509511999999997,99.72300853942255
322.0,0.0167834,1.0754046,1.0755987,31.65556819158881,29.551846,35.010845,12.007845000000088,2.1510033,99.7254240143738
323.0,0.016763367,1.0754389,1.0756394,31.746533831144443,29.685869,35.126675,12.092408333332664,2.1510783,99.72890118560876
324.0,0.016738469,1.0754405,1.0756462,31.84181362464988,29.706783,35.098427,12.093154999999872,2.1510867,99.72929062878708
325.0,0.016748341,1.0754112,1.0756034,31.85009920852644,29.720924,35.096874,12.092616666666194,2.1510146,99.72594790817318
326.0,0.016740572,1.0753903,1.0755602,31.8644379835466,29.770115,35.187523,12.09243000000036,2.1509505,99.72297608582437
327.0,0.01672259,1.075338,1.0755683,31.68208748713233,29.544218,34.985638,12.092641666666411,2.1509063,99.7209268729099
328.0,0.016796617,1.0751481,1.0753002,31.417770195791373,29.291363,34.674156,12.008010000000164,2.1504483,99.69969294723504
329.0,0.016859923,1.0750656,1.0752501,31.35945183441255,29.317822,34.702919,12.007941666666497,2.1503157,99.69354530849162
330.0,0.016869014,1.0750335,1.0752133,31.34610052417062,29.309147,34.727718,12.09246999999935,2.1502467999999997,99.69035094718375
331.0,0.016862031,1.0749958,1.0751057,31.38610978260869,29.358637,34.653934,12.00789666666727,2.1501015,99.68361450744455
332.0,0.016864751,1.0749316,1.0751144,31.36055445371209,29.37636,34.701015,12.092613333333672,2.1500459999999997,99.68104140073066
333.0,0.016859479,1.0748723,1.0750211,31.34858371375121,29.3132,34.719276,12.00791166666604,2.1498934,99.6739665163246
334.0,0.016860399,1.0748221,1.0750419,31.38631142474605,29.319599,34.77005,12.007983333334172,2.149864,99.6726034652005
335.0,0.016864102,1.0748366,1.0750117,31.34496989349665,29.347195,34.717266,12.008016666667148,2.1498483,99.67187557735531
336.0,0.016859498,1.0747423,1.0749476,31.38841448192776,29.265068,34.784439,12.008231666666688,2.1496899000000003,99.66453179170706
337.0,0.016860899,1.0747184,1.0748762,31.47124504704789,29.382278,34.745525,12.00804833333338,2.1495946000000004,99.66011346612451
338.0,0.016858669,1.0746707,1.0748276,31.447836171903923,29.38129,34.769722,12.008070000000105,2.1494983000000003,99.65564877825881
339.0,0.016857538,1.0745988,1.0747952,31.654511021256944,29.395588,35.38723,12.092359999999948,2.149394,99.65081319212804
340.0,0.016629077,1.0752995,1.0755165,32.631044263206654,30.685591,36.113663,12.008089999999113,2.150816,99.716740358743
341.0,0.016449369,1.0757391,1.075967,33.300932793650745,31.3647,36.629864,12.092451666666117,2.1517061,99.7580074269596
342.0,0.016356263,1.0759475,1.0761347,33.59209163757111,31.646484,36.713417,12.008428333332995,2.1520822,99.77544428164587
343.0,0.016352598,1.0759472,1.0761057,33.53453279219598,31.559698,36.624077,12.008101666666334,2.1520529,99.77408586675008
344.0,0.016375937,1.0758471,1.0760117,33.420800571966126,31.477091,36.571239,12.092540000000737,2.1518588000000003,99.765086947594
345.0,0.016387261,1.0758156,1.0759246,33.36111027938513,31.420975,36.524349,12.092448333332625,2.1517402,99.7595883808144
346.0,0.016389158,1.0757606,1.0759523,33.46413353780722,31.62409,36.678394,12.092606666666688,2.1517128999999997,99.75832269048487
347.0,0.016350463,1.0758665,1.0759937,33.77738337009344,31.91799,37.065552,12.008256666666906,2.1518602,99.76515185479036
348.0,0.016254738,1.0760982,1.0762823,34.22044307875455,32.353203,37.419403,12.00820666666647,2.1523804999999996,99.78927415070439
349.0,0.016165957,1.0762942,1.0764911,34.61375926635935,32.731434,37.762074,12.008271666666648,2.1527852999999997,99.80804160291659
350.0,0.016092781,1.0764453,1.0766493,34.886803592314955,33.030239,37.947124,12.092379999999928,2.1530946,99.8223814570896
351.0,0.016040353,1.0765697,1.0767436,35.1700565207373,33.274235,38.119896,12.092473333332842,2.1533132999999998,99.83252088841074
352.0,0.016009221,1.0766231,1.0768502,35.27238835648144,33.418221,38.238979,12.092419999999889,2.1534733,99.83993885371201
353.0,0.016000271,1.0766664,1.0768239,35.310183689075615,33.376816,38.264641,12.092471666666096,2.1534902999999996,99.84072701252526
354.0,0.016001202,1.0766225,1.0768216,35.17119096930236,33.197845,37.921455,12.092696666666113,2.1534440999999998,99.83858507504453
355.0,0.016040662,1.0764357,1.0765593,34.79499682385839,32.805599,37.67382,12.092806666666489,2.1529949999999998,99.81776377368955
356.0,0.016151533,1.0761111,1.0762384,34.32884978014845,32.340668,37.198151,12.092888333333152,2.1523495,99.7878369199273
357.0,0.016262999,1.075799,1.0759445,33.92660221480795,31.971745,37.000546,12.008296666666864,2.1517435000000003,99.75974137634877
358.0,0.016330417,1.0753813,1.0755397,33.61964911202181,31.635422,36.662884,12.00812333333306,2.1509210000000003,99.72160839847197
359.0,0.016377615,1.0753751,1.0755398,33.449804024884735,31.462248,36.520866,12.092654999999407,2.1509149,99.72132558854486
360.0,0.016397752,1.0752872,1.0755044,33.401393113224685,31.447008,36.471882,12.092354999999998,2.1507916,99.71560911903455
361.0,0.016412329,1.0752385,1.0753996,33.3752364781395,31.423504,36.457634,12.008228333333332,2.1506381,99.70849250857367
362.0,0.016414512,1.075189,1.0753977,33.380654507002774,31.421604,36.535179,12.008118333333336,2.1505867,99.70610948722063
363.0,0.01640922,1.0751354,1.0753206,33.36841713611111,31.484837,36.517536,12.008106666666691,2.150456,99.70004993681518
364.0,0.016409358,1.0750964,1.0752783,33.400543636531374,31.482391,36.555538,12.007951666666669,2.1503747,99.69628068319646
365.0,0.016408082,1.0750656,1.0752693,33.43682944403324,31.486917,36.519341,12.008033333333334,2.1503349,99.69443546432777
366.0,0.016405776,1.0749986,1.0752101,33.46575541571969,31.533285,36.592361,12.008323333333344,2.1502087000000003,99.68858454419642
367.0,0.016405616,1.0749792,1.0751505,33.496763383828984,31.486609,36.589458,12.007973333333332,2.1501297,99.6849219238289
368.0,0.016372662,1.0750022,1.0751848,33.59436388672236,31.616449,36.761208,12.007960000000033,2.150187,99.68757848265241
369.0,0.016332924,1.0750363,1.0752358,33.70119759293675,31.756323,36.723763,12.007951666666669,2.1502721,99.69152391294703
370.0,0.016338138,1.0749571,1.0751752,33.590756861663635,31.634993,36.61385,12.092354999999952,2.1501323,99.68504246576505
371.0,0.016380673,1.0748609,1.0750413,33.399118973394394,31.35878,36.506893,12.008031666666648,2.1499022,99.67437450441618
372.0,0.016398935,1.0747491,1.0749499,33.32068193480266,31.245829,36.510902,12.09244333333336,2.149699,99.66495368848356
373.0,0.016418533,1.0746663,1.0748369,33.25528397678729,31.226122,36.521641,12.092591666666705,2.1495032,99.65587595344614
374.0,0.016419316,1.0746398,1.0748032,33.53693298786186,31.565434,36.719574,12.092434999999991,2.1494429999999998,99.65308494400153
375.0,0.016343258,1.0746328,1.0748106,33.829707072254315,31.893694,37.086269,12.008456666666705,2.1494434,99.65310348891481
376.0,0.01627367,1.0749249,1.0750958,34.12741923378998,32.19828,37.257286,12.092418333333262,2.1500207,99.67986843496742
377.0,0.016195249,1.07504,1.0752475,34.39488714479639,32.412907,37.515373,12.008176666666625,2.1502875,99.69223789210729
378.0,0.016172856,1.0751098,1.0753378,34.578174603561415,32.656715,37.682915,12.008020000000034,2.1504475999999997,99.69966049363683
379.0,0.01614017,1.0751626,1.075354,34.70912754802259,32.768539,37.740044,12.092436666666618,2.1505166,99.70285949117302
380.0,0.016114902,1.0751902,1.0753652,34.83095415255807,32.915768,37.918133,12.008058333333247,2.1505554,99.70465834775858
381.0,0.016097844,1.0751983,1.0753967,34.90869235097495,32.970718,37.91573,12.007930000000004,2.150595,99.70649429417064
382.0,0.016091853,1.0751644,1.0753833,34.636080846872034,32.669189,37.572453,12.007976666666703,2.1505476999999997,99.70430135817844
383.0,0.016177759,1.0749309,1.0750716,34.29851299363634,32.269001,37.177593,12.092499999999806,2.1500025000000003,99.67902464141441
384.0,0.016267804,1.0746475,1.0748008,33.93830489338235,31.923918,36.873631,12.092568333333476,2.1494483,99.65333066410216
385.0,0.016325142,1.0744421,1.0746142,33.7070521232493,31.678497,36.800491,12.09243000000012,2.1490563,99.63515664911405
386.0,0.016368607,1.0743084,1.074438,33.50699134935307,31.487976,36.63826,12.008229999999942,2.1487464000000003,99.6207889775712
387.0,0.016383849,1.074192,1.0743681,33.41478274558961,31.386776,36.589947,12.00824166666668,2.1485601,99.61215168422353
388.0,0.016397052,1.0741067,1.0742844,33.39869437499999,31.350435,36.570976,12.00815166666677,2.1483911,99.60431645837406
389.0,0.016408931,1.0740416,1.0742192,33.378838899812685,31.369501,36.583302,12.008040000000134,2.1482608,99.59827545288185
390.0,0.016392231,1.0739853,1.0741951,33.432649107762586,31.378273,36.60778,12.092368333333434,2.1481804,99.59454792531798
391.0,0.016391762,1.0739703,1.0741512,33.515475953466215,31.438814,36.679535,12.008173333333252,2.1481215000000002,99.59181718684145
392.0,0.016388591,1.0739468,1.0741453,33.55960819162798,31.535076,36.660675,12.092510000000038,2.1480921000000004,99.59045413571735
393.0,0.016375583,1.0739374,1.0740913,33.64445887054401,31.581732,36.867676,12.092605000000184,2.1480287000000002,99.58751476696672
394.0,0.016370235,1.0739137,1.0741005,33.71486484084635,31.720764,36.86335,12.008119999999812,2.1480142,99.58684251386128
395.0,0.016352994,1.0739205,1.074067,33.75551881986996,31.800688,36.976212,12.092324999999985,2.1479875,99.58560464090164
396.0,0.016307898,1.0734133,1.0735842,33.96932744590778,31.999363,37.104984,12.092364999999942,2.1469975,99.53970598060008
397.0,0.016292609,1.0738902,1.0740449,33.97356721690134,31.934492,37.01733,12.008254999999917,2.1479350999999998,99.58317525726545
398.0,0.016320961,1.0738052,1.0739986,33.817959371428586,31.7665,36.912491,12.008028333333398,2.1478038,99.57708788949013
399.0,0.016375251,1.0736792,1.0738441,33.586176480038,31.523718,36.672798,12.008098333333328,2.1475233,99.56408326907135
400.0,0.016404403,1.0735549,1.0737544,33.41739935827879,31.344204,36.59024,12.007906666666774,2.1473093,99.55416174048091
401.0,0.01642731,1.0734949,1.0736635,33.50166704319849,31.487211,36.784805,12.008154999999777,2.1471584000000004,99.54716567195618
402.0,0.016403694,1.0735534,1.0737095,33.73874267257462,31.823933,37.095009,12.092348333333211,2.1472629000000003,99.55201053054355
403.0,0.016306661,1.073723,1.0739428,34.093315095864604,32.146885,37.307774,12.092564999999984,2.1476658,99.57068989441778
404.0,0.016229991,1.0738833,1.0740569,34.38858518398478,32.509106,37.597904,12.093036666666254,2.1479402,99.58341170490944
405.0,0.016178768,1.0739796,1.0741775,34.63917327904851,32.730656,37.820812,12.008413333333738,2.1481570999999997,99.59346768412097
406.0,0.016137157,1.0740362,1.0742232,34.77326485950413,32.865356,37.939957,12.008108333333318,2.1482594,99.59821054568548
407.0,0.016112546,1.074065,1.0742508,34.91942861058595,32.969807,37.940819,12.092345000000204,2.1483157999999998,99.60082537845415
408.0,0.016111104,1.074066,1.0742522,34.98240607809519,33.036972,37.974693,12.008170000000003,2.1483182000000003,99.6009366479337
409.0,0.016095633,1.0740339,1.0742438,34.78227755023033,32.790962,37.740166,12.008028333333398,2.1482777000000004,99.59905897546682
410.0,0.016153095,1.0738398,1.0740197,34.47023611612901,32.49361,37.399944,12.092359999999948,2.1478595,99.57967026866062
411.0,0.016257768,1.073548,1.0736996,34.05903840500478,32.051579,37.142342,12.09270000000009,2.1472476,99.55130118761161
412.0,0.016331265,1.0733215,1.07349,33.82193763307981,31.800892,36.838181,12.008004999999928,2.1468115,99.53108259593736
413.0,0.016377583,1.0731655,1.0733467,33.641081304099146,31.625834,36.6679,12.092459999999846,2.1465122,99.5172063645957
414.0,0.016405642,1.0730615,1.0732383,33.50802119237921,31.473089,36.628273,12.092569999999736,2.1462998,99.50735901565825
415.0,0.016419761,1.0729742,1.0731494,33.44586990073526,31.379435,36.633209,12.09295666666682,2.1461236,99.49918998137025
416.0,0.016429637,1.0729122,1.0730768,33.380789393566666,31.456936,36.570301,12.00809333333309,2.145989,99.49294961806056
417.0,0.016425595,1.0728394,1.0730172,33.42214841486358,31.442369,36.636906,12.00845499999996,2.1458566,99.48681125177376
418.0,0.016428359,1.0727912,1.0729808,33.49088376026116,31.454758,36.744881,12.092558333333484,2.145772,99.48288900262072
419.0,0.016418798,1.0727397,1.072942,33.56889286229818,31.595615,36.747551,12.008164999999764,2.1456817,99.47870248845382
420.0,0.016394889,1.0725042,1.0726943,33.664462528478104,31.705126,36.862068,12.007990000000184,2.1451985000000002,99.45630023324402
421.0,0.016381159,1.0727611,1.0729519,33.82752411514042,31.883553,37.044514,12.092375000000176,2.1457129999999998,99.48015362791587
422.0,0.016357342,1.072805,1.0729982,33.922426486611265,31.913637,37.091953,12.09247666666682,2.1458032,99.48433550585447
423.0,0.016304566,1.0728909,1.0730807,34.074620562442284,32.14529,37.279892,12.008098333333328,2.1459716,99.49214291433405
424.0,0.016274268,1.0729256,1.073131,34.17754755103969,32.305676,37.161366,12.093081666666937,2.1460566,99.49608370840035
425.0,0.01629032,1.0728303,1.0730109,34.052076820415856,32.093964,37.008148,12.008081666666357,2.1458412,99.48609727261352
426.0,0.016327525,1.0726775,1.0728844,33.794421743732585,31.754807,36.805695,12.092644999999902,2.1455618999999997,99.47314828693449
427.0,0.016372288,1.0725284,1.0727189,33.58453062732343,31.573143,36.684978,12.092681666666856,2.1452473,99.45856271266089
428.0,0.016402505,1.0724145,1.0725918,33.5271217967711,31.494059,36.766693,12.092554999999994,2.1450063000000004,99.44738940242588
429.0,0.0164115,1.0723948,1.0725794,33.7233659412322,31.732212,36.931522,12.092643333333156,2.1449742,99.4459011731373
430.0,0.016340926,1.0725355,1.0727533,34.014010866972534,32.092545,37.260868,12.092848333333192,2.1452888000000003,99.46048674741093
431.0,0.016249012,1.0727149,1.0729455,34.370472582255054,32.4618,37.485386,12.008323333333344,2.1456604,99.47771497182309
432.0,0.016191658,1.0726899,1.0728793,34.61053106729861,32.667763,37.74279,12.09278499999976,2.1455692,99.47348673160138
433.0,0.016148305,1.0728486,1.0730587,34.78504614814813,32.861439,37.861,12.092698333333344,2.1459073,99.48916181952862
434.0,0.016120393,1.0728604,1.0730673,34.87348584448626,32.902065,37.924526,12.008135000000282,2.1459276999999997,99.49010761010449
435.0,0.016117871,1.072823,1.0730152,34.87017051753555,32.905472,37.890991,12.092686666666609,2.1458382,99.48595818576412
436.0,0.016130814,1.0727924,1.0730091,34.81033293826015,32.850319,37.704971,12.092739999999564,2.1458015,99.48425668997315
437.0,0.016141431,1.0726299,1.0728327,34.50344424785518,32.446804,37.436188,12.09267000000012,2.1454626,99.46854451221941
438.0,0.016244955,1.0723926,1.0725533,34.118407347107414,32.020115,37.13916,12.008229999999942,2.1449458999999997,99.44458912052463
439.0,0.016326813,1.0721149,1.0722946,33.80473519363889,31.690807,36.895702,12.092684999999864,2.1444095,99.41972039185217
440.0,0.016382622,1.0719383,1.0721264,33.58610666355139,31.481573,36.735363,12.09254000000025,2.1440647,99.40373467662795
441.0,0.01641486,1.0717978,1.0719756,33.47517039670929,31.330111,36.655064,12.008268333333156,2.1437733999999997,99.39022934355131
442.0,0.016435057,1.0717216,1.0719178,33.4103969312557,31.381985,36.66391,12.09252666666677,2.1436394,99.38401679761154
443.0,0.016445708,1.0716858,1.0718591,33.45643704878045,31.434206,36.698193,12.092989999999796,2.1435449,99.37963556185548
444.0,0.016438928,1.0716299,1.0718098,33.431507105263115,31.398195,36.648945,12.092488333333556,2.1434397,99.3747582496699
445.0,0.016431499,1.0715506,1.0717102,33.470674496226394,31.464888,36.694893,12.008093333333576,2.1432608,99.36646403721743
